Protein ID,Protein Name,FungalRV Score,GPI-anchor,Signal Peptide
P25613,ADY2_YEAST,-1.338745,False,0.000002
Q524W4,ATG18_MAGGR,-0.96719071,False,0.000016
A7TPY4,ATG18_VANPO,-0.88293314,False,0.000694
P10977,CARPV_CANAL,-0.4582436,False,0.999734
P30574,CBPY_CANAL,-0.51723655,False,0.999738
P38865,CTR2_YEAST,-0.74919816,False,0.000001
Q6C4W5,PFA3_YARLI,-1.6066785,False,0.000001
Q9C1W8,PPN1_SCHPO,-0.63783779,False,0.999731
Q12241,VAM3_YEAST,-1.303042,False,0.000001
Q02948,VPS30_YEAST,-1.2573499,False,0.000000
Q6C7M4,YFAS1_YARLI,-0.041393847,False,0.999664
O94401,YQF8_SCHPO,-1.248353,False,0.999720
O93938,AQY2_YEAST,-1.5056454,False,0.000021
P22804,BET1_YEAST,-1.7536937,False,0.000000
Q6CRX0,BOS1_KLULA,-2.3365502,False,0.000000
Q5K9Y1,CHS7_CRYNE,-1.898862,False,0.000054
P17898,CPT1_YEAST,-0.85980555,False,0.000078
Q12743,DFM1_YEAST,-0.92376054,False,0.000011
P32360,ERG2_USTMA,-1.4338644,False,0.000016
Q03103,ERO1_YEAST,-0.7788104,False,0.999726
P39704,ERP2_YEAST,-0.65135293,False,0.999713
P38819,ERP5_YEAST,-1.0202914,False,0.999465
A6RJQ8,GMT_BOTFB,-0.58167416,False,0.000008
Q5ADN8,HUT1_CANAL,-0.91909238,False,0.000005
Q12520,HUT1_YEAST,-1.1913915,False,0.000000
Q6C994,KAR5_YARLI,-0.83653251,False,0.000001
P41821,MID1_YEAST,0.17810906,False,0.999746
Q6CHP1,MKAR_YARLI,-1.8819863,False,0.000031
Q09688,MU121_SCHPO,0.21490454,False,0.999745
Q5AZB4,NCB5R_EMENI,-0.85271529,False,0.000000
Q9UTC8,OS9_SCHPO,-0.0080771156,False,0.355774
Q02795,OSTD_YEAST,-1.4800827,False,0.999546
Q9P7Y3,PKR1_SCHPO,-1.7089817,False,0.000002
A6RBY1,ROT1_AJECN,-0.88960878,True,0.999771
A6S3W1,ROT1_BOTFB,-0.54184939,True,0.999768
Q6FKL3,ROT1_CANGA,-0.71686188,True,0.999732
O14103,ROT1_SCHPO,-1.1289268,True,0.999768
Q04947,RTN1_YEAST,-1.21271,False,0.000129
Q6BVA7,SAR1_DEBHA,-2.39705,False,0.000000
P52871,SC6B2_YEAST,-1.9613324,False,0.001159
Q6CRY8,SCP3_KLULA,-1.2404418,False,0.118676
Q9HGM4,SCS3_SCHPO,-0.24056486,False,0.000003
P11655,SEC12_YEAST,-0.39358573,False,0.000000
Q75A30,SEC31_ASHGO,-1.0722305,False,0.000087
Q6FNU4,SEC31_CANGA,-1.0320811,False,0.000003
A5DTX3,SEC31_LODEL,-0.37169247,False,0.011659
Q6C4R5,SPC3_YARLI,-0.81872679,False,0.000003
Q03784,TRS23_YEAST,-0.50067943,False,0.000001
Q750C9,TSC3_ASHGO,-1.14759,False,0.000521
Q6CMG6,UBC6_KLULA,-0.87767396,False,0.000000
Q08926,UIP4_YEAST,-0.6195805,False,0.000000
Q75EI3,VMA21_ASHGO,-1.264984,False,0.000000
P40004,YEA4_YEAST,-1.1596933,False,0.000001
P53845,YIF1_YEAST,-1.387957,False,0.000000
O94348,YIP1_SCHPO,-1.6474524,False,0.000001
P53039,YIP1_YEAST,-2.0341848,False,0.000000
P28321,YJU3_YEAST,-0.95669256,False,0.000000
Q9P7G3,YK45_SCHPO,-1.7826587,True,0.000000
Q9P7Q0,YLY5_SCHPO,-1.8630554,False,0.000001
O59774,YPS1_SCHPO,-0.18114839,False,0.999720
P01123,YPT1_YEAST,-0.97634827,False,0.000000
P38374,YSY6_YEAST,-2.4489343,True,0.000222
P47064,AP3S_YEAST,-1.7953921,False,0.000000
P40994,ARF3_YEAST,-1.7504944,False,0.000000
Q6FIW0,ATG27_CANGA,-0.045832281,False,0.999604
Q6BM18,ATG27_DEBHA,-0.060155321,False,0.999451
Q6CXQ8,ATG27_KLULA,0.18834691,False,0.999727
Q6CBS9,ATG27_YARLI,-0.77045304,False,0.993939
P34237,CASP_YEAST,-1.4000563,False,0.000000
P53195,COG7_YEAST,-0.46671532,False,0.000000
P38682,GLO3_YEAST,-0.68263982,False,0.000000
P38736,GOS1_YEAST,-1.3099453,False,0.000000
Q00310,KRE2_CANAL,-0.54468049,False,0.584661
O94183,NPC2_ASPOR,-1.7732581,False,0.999749
P45816,SEC14_YARLI,-1.0059662,False,0.000000
P43682,SFT1_YEAST,-1.6345461,False,0.000001
Q9P6K1,SFT2_SCHPO,-1.425619,False,0.000016
O74375,TVP18_SCHPO,-1.1831772,False,0.000006
Q74ZP5,TVP23_ASHGO,-0.69362425,False,0.000271
Q5APA2,TVP23_CANAL,-1.2279578,False,0.000000
